
Gurobi 13.0.2 (win64) logging started Sat Jul 11 08:23:48 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI5_tJ5_s5_m1_exact_s0_20260711-082348.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9811614
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9811614
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0x3083a733
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [3e+00, 6e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 8e+03]
  RHS range        [5e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 6.158350e+04, 6 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 64260 36753 67984.2425   25   36 73935.0000 66992.8790  9.39%   8.1  380s
 64263 36755 69510.0000   45   37 73935.0000 66992.8790  9.39%   8.1  386s
 64278 36782 68173.5206   30   35 73935.0000 67287.1299  8.99%   8.1  390s
 64326 36830 69058.6904   32   34 73935.0000 67530.6657  8.66%   8.2  395s
 64420 36906 71393.5046   34   28 73935.0000 67540.5098  8.65%   8.3  405s
 64768 37224 72753.5522   38   21 73935.0000 67540.5098  8.65%   8.4  410s
 65137 37343 73105.5232   41   23 73935.0000 67540.5098  8.65%   8.4  415s
 65369 37482     cutoff   42      73935.0000 67629.3249  8.53%   8.4  420s
 65772 37649 68675.0266   36   25 73935.0000 67784.4454  8.32%   8.5  425s
 66461 37971 71485.8894   59    2 73935.0000 67878.5084  8.19%   8.5  431s
 66920 38172 68682.6667   38   24 73935.0000 68008.0826  8.02%   8.5  435s
 67644 38597 73479.0000   61    - 73935.0000 68076.0319  7.92%   8.5  442s
 68405 39023 69599.4871   48   13 73935.0000 68151.5100  7.82%   8.5  447s
 68965 39277 70956.1203   59    4 73935.0000 68156.9525  7.82%   8.5  450s
 70453 39680 73551.9792   63    1 73935.0000 68214.2484  7.74%   8.5  457s
 71195 40002     cutoff   63      73935.0000 68238.2242  7.71%   8.5  463s
 71928 40355 69264.1749   41   22 73935.0000 68238.2242  7.71%   8.4  467s
 72750 40768 69033.5577   39   24 73935.0000 68317.9260  7.60%   8.4  472s
 73672 41166 68779.5275   37   27 73935.0000 68431.1824  7.44%   8.4  478s
 74568 41690     cutoff   64      73935.0000 68431.1824  7.44%   8.4  482s
 75364 41947 71142.6349   51   10 73935.0000 68480.5659  7.38%   8.5  488s
 76297 42160 69624.5753   46   18 73935.0000 68508.4674  7.34%   8.5  494s
 77756 42609     cutoff   64      73935.0000 68515.4971  7.33%   8.4  500s
 78816 42561 71219.2097   38   28 73935.0000 68546.3680  7.29%   8.4  506s
 78900 42940 71301.9387   39   26 73935.0000 68546.3680  7.29%   8.4  513s
 80220 43359     cutoff   47      73935.0000 68583.5804  7.24%   8.3  520s
 81148 43778 70344.8279   48   14 73935.0000 68596.3626  7.22%   8.3  528s
 82150 44168 70091.9024   35   28 73935.0000 68614.0809  7.20%   8.3  536s
 83052 44839 69940.3191   47   17 73935.0000 68654.6563  7.14%   8.3  545s
 84352 45422 71048.5676   53   10 73935.0000 68688.6275  7.10%   8.3  553s
 85726 46040 70477.4494   43   23 73935.0000 68731.0347  7.04%   8.3  559s
 87094 46737 71794.5080   62    3 73935.0000 68762.2299  7.00%   8.3  564s
 88660 47368 69550.3647   42   23 73935.0000 68794.7650  6.95%   8.3  571s
 90304 47292 71741.8715   62    2 73935.0000 68802.5949  6.94%   8.3  576s
 91169 47983 70773.8964   43   20 73935.0000 68824.0705  6.91%   8.2  583s
 92613 48557 70359.9597   35   30 73935.0000 68832.5913  6.90%   8.2  594s
