
Gurobi 13.0.2 (win64) logging started Sat Jul 11 09:00:55 2026

Set parameter LogFile to value "logs/kstar_nI20_nJ20_nK50_nL10_tI6_tJ6_s4_m1_exact_s0_20260711-090055.gurobi.log"
Set parameter Seed to value 0
Set parameter TimeLimit to value 599.9802063
Set parameter MIPGap to value 0
Set parameter MIPGapAbs to value 0.5
Set parameter Cutoff to value 1e+100
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900HX, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  599.9802063
MIPGap  0
MIPGapAbs  0.5
PreCrush  1
LazyConstraints  1

Optimize a model with 20 rows, 50 columns and 400 nonzeros (Min)
Model fingerprint: 0xf230b005
Model has 50 linear objective coefficients
Variable types: 10 continuous, 40 integer (40 binary)
Coefficient statistics:
  Matrix range     [4e+00, 7e+02]
  Objective range  [1e+00, 5e+02]
  Bounds range     [1e+00, 7e+03]
  RHS range        [6e+02, 7e+02]

Using branch priorities.
Presolve removed 18 rows and 0 columns
Presolve time: 0.00s
Presolved: 2 rows, 50 columns, 40 nonzeros
Variable types: 10 continuous, 40 integer (40 binary)

Root relaxation: objective 5.670869e+04, 7 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 38492 28321 63093.8711   22   23 81210.0000 62239.6735  23.4%   6.5   93s
 39250 29062 64109.8456   32   13 81210.0000 62240.7611  23.4%   6.5   96s
 40700 29850 64673.7188   25   22 81210.0000 62245.0500  23.4%   6.4  100s
 42574 31198 62520.3876   22   24 81210.0000 62253.9169  23.3%   6.4  109s
 43161 31946 63424.9416   26   19 81210.0000 62256.7530  23.3%   6.4  114s
 43908 32102 65456.8068   28   16 81210.0000 62256.7530  23.3%   6.4  115s
 45504 33604 75918.0000   46    - 81210.0000 62274.8477  23.3%   6.4  120s
 48813 35252 66452.6569   38   33 81210.0000 62284.8305  23.3%   6.3  127s
 48815 35253 69075.3517   38   35 81210.0000 62284.8305  23.3%   6.3  130s
 48818 35255 62519.9321   28   35 81210.0000 62284.8305  23.3%   6.3  135s
H48820 33494                    72826.000000 62284.8305  14.5%   6.3  141s
 48828 33499 64983.7049   40   34 72826.0000 62284.8305  14.5%   6.3  146s
H48831 31825                    71039.000000 62284.8305  12.3%   6.3  151s
H48832 31826                    70771.000000 62284.8305  12.0%   6.3  151s
 48836 31828 65480.7564   41   33 70771.0000 62284.8305  12.0%   6.3  155s
 48839 31830 64007.0000   45   33 70771.0000 62284.8305  12.0%   6.3  160s
H48840 30239                    70568.000000 62284.8305  11.7%   6.3  163s
H48841 30240                    70318.000000 62284.8305  11.4%   6.3  163s
 48845 30242 65592.1043   34   35 70318.0000 62284.8305  11.4%   6.3  165s
 48848 30244 63206.1405   34   32 70318.0000 62284.8305  11.4%   6.3  170s
 48865 30273 62284.8305   26   27 70318.0000 62284.8305  11.4%   6.3  175s
 48945 30388 63997.7899   29   28 70318.0000 62284.8305  11.4%   6.4  181s
 49023 30509 65223.2809   30   27 70318.0000 62284.8305  11.4%   6.4  185s
 49391 30698 68185.8606   33   22 70318.0000 62284.8305  11.4%   6.5  190s
 49798 30825 68191.9958   36   15 70318.0000 62284.8305  11.4%   6.6  195s
 50157 31024 68433.0000   39   15 70318.0000 62284.8305  11.4%   6.6  200s
 50847 31259 69910.7537   47    9 70318.0000 62284.8305  11.4%   6.6  206s
 51281 31514 63154.6106   31   28 70318.0000 62284.8305  11.4%   6.6  210s
 52087 31926 68887.7701   48   11 70318.0000 62290.8774  11.4%   6.7  215s
 52489 32255     cutoff   58      70318.0000 62290.8774  11.4%   6.7  220s
 53294 32385 64003.0421   36   23 70318.0000 62309.0672  11.4%   6.8  225s
 53899 32912 67452.0000   57    - 70318.0000 62309.0672  11.4%   6.8  230s
 54988 33334 63169.3053   31   26 70318.0000 62357.9333  11.3%   6.8  236s
 56030 33785     cutoff   57      70318.0000 62372.2166  11.3%   6.8  241s
 57090 34440 66099.4147   59    2 70318.0000 62461.3437  11.2%   6.9  246s
 58661 35255 63545.5131   32   28 70318.0000 62490.3951  11.1%   6.9  251s
 60339 36017 64276.0516   37   20 70318.0000 62619.3455  10.9%   6.9  257s
 61129 35965 63433.2725   32   24 70318.0000 62621.3828  10.9%   6.9  260s
 61863 36275 63660.1633   34   24 70318.0000 62631.1847  10.9%   7.0  268s
 61910 36683 64349.9097   35   20 70318.0000 62631.1847  10.9%   7.0  271s
 62641 37135 63364.7322   34   25 70318.0000 62631.1847  10.9%   7.0  276s
 63616 37585 63554.1854   34   24 70318.0000 62714.5295  10.8%   7.0  280s
 65351 38439 65147.7491   43   15 70318.0000 62762.3490  10.7%   7.1  287s
 66382 38816 63304.7521   36   23 70318.0000 62779.5843  10.7%   7.1  290s
 67382 39308 64259.9630   32   28 70318.0000 62803.7088  10.7%   7.1  296s
 68442 39810 63837.9504   37   23 70318.0000 62826.4418  10.7%   7.1  300s
 69637 40318 66027.2721   48   12 70318.0000 62859.9127  10.6%   7.1  306s
 70796 40827 70171.5537   47   11 70318.0000 62885.9651  10.6%   7.2  310s
 73181 42022 67018.7813   49    9 70318.0000 62915.6033  10.5%   7.2  317s
 74677 42361     cutoff   58      70318.0000 62937.7447  10.5%   7.2  325s
 76617 43146     cutoff   58      70318.0000 62945.4454  10.5%   7.2  332s
 78134 43841 67062.1015   33   26 70318.0000 62984.1487  10.4%   7.2  337s
 79512 44458 68859.9196   45   11 70318.0000 62984.8221  10.4%   7.2  342s
 81123 45217 67454.0960   56    1 70318.0000 63015.7505  10.4%   7.2  348s
 82826 45973 65503.3366   41   20 70318.0000 63048.3647  10.3%   7.2  358s
 84522 46544     cutoff   61      70318.0000 63069.5318  10.3%   7.2  363s
 85878 47214 64795.3456   35   25 70318.0000 63082.8171  10.3%   7.3  368s
 87424 47896 65912.9259   49   10 70318.0000 63082.8171  10.3%   7.3  380s
